Currency,KeyForDate,MeanRate,EODRate,Date
16,20120711,0.42643923240938203,0.42643923240938203,2012-07-11
16,20120712,0.42844901456726703,0.42973785990545793,2012-07-12
16,20120713,0.42573119332453496,0.425531914893617,2012-07-13
16,20120714,0.42698548249359497,0.4277159965782721,2012-07-14
16,20120715,0.421159029649596,0.41948068291455204,2012-07-15
16,20120716,0.420521446593776,0.420521446593776,2012-07-16
16,20120717,0.420521446593776,0.41981528127623796,2012-07-17
16,20120718,0.420521446593776,0.420893135232964,2012-07-18
16,20120719,0.419639110365086,0.419111483654652,2012-07-19
16,20120720,0.418848167539267,0.420009240203284,2012-07-20
16,20120721,0.418602704173469,0.41823504809703,2012-07-21
16,20120722,0.422618544501733,0.423190859077444,2012-07-22
16,20120723,0.4237467689308871,0.42354934349851797,2012-07-23
16,20120724,0.4237467689308871,0.424989375265618,2012-07-24
16,20120725,0.4237467689308871,0.42265426880811496,2012-07-25
16,20120726,0.41997396161438005,0.42160293435642293,2012-07-26
16,20120727,0.415990681808728,0.414610887681911,2012-07-27
16,20120728,0.41249020335767,0.41271151465125894,2012-07-28
16,20120729,0.41255827385618205,0.41187857819514795,2012-07-29
16,20120730,0.414250207125104,0.41512723649798705,2012-07-30
16,20120731,0.41339396444811893,0.41306951960014904,2012-07-31
16,20120801,0.41339396444811893,0.414250207125104,2012-08-01
16,20120802,0.40716612377850203,0.40569597143900393,2012-08-02
16,20120803,0.40387722132471704,0.404858299595142,2012-08-03
16,20120804,0.405564342782983,0.40453074433657,2012-08-04
16,20120805,0.41988579106483004,0.42071605873196205,2012-08-05
16,20120806,0.434404865334492,0.432900432900433,2012-08-06
16,20120807,0.434404865334492,0.43555904002787604,2012-08-07
16,20120808,0.434404865334492,0.43329433684301705,2012-08-08
16,20120809,0.43400894058417605,0.43535045711798,2012-08-09
16,20120810,0.429387264373739,0.42863266180883003,2012-08-10
16,20120811,0.428100518001627,0.428834855697071,2012-08-11
16,20120812,0.433726578764747,0.43308791684712,2012-08-12
16,20120813,0.43273183608118,0.434404865334492,2012-08-13
16,20120814,0.43273183608118,0.4323389537397321,2012-08-14
16,20120815,0.43273183608118,0.43273183608118,2012-08-15
16,20120816,0.428871638718532,0.427167876975651,2012-08-16
16,20120817,0.425423296179699,0.427167876975651,2012-08-17
16,20120818,0.41332561792179895,0.41187857819514795,2012-08-18
16,20120819,0.40503868119405395,0.40600893219650797,2012-08-19
16,20120820,0.411353352529823,0.41120111846704205,2012-08-20
16,20120821,0.411353352529823,0.41152263374485604,2012-08-21
16,20120822,0.411353352529823,0.4105258836569651,2012-08-22
16,20120823,0.408163265306122,0.40950040950040995,2012-08-23
16,20120824,0.40016006402561,0.39936102236421706,2012-08-24
16,20120825,0.40016006402561,0.40080160320641295,2012-08-25
16,20120826,0.39120569595493304,0.390015600624025,2012-08-26
16,20120827,0.38791264207300497,0.388953714507974,2012-08-27
16,20120828,0.38791264207300497,0.38791264207300497,2012-08-28
16,20120829,0.38791264207300497,0.38925652004671096,2012-08-29
16,20120830,0.38762694782541296,0.38731166970060793,2012-08-30
16,20120831,0.4,0.401284109149278,2012-08-31
16,20120901,0.39745627980922105,0.395898491626747,2012-09-01
16,20120902,0.399058222594677,0.4,2012-09-02
16,20120903,0.408346604597983,0.40783034257748796,2012-09-03
16,20120904,0.408346604597983,0.40883074407195397,2012-09-04
16,20120905,0.408346604597983,0.40683482506102503,2012-09-05
16,20120906,0.413958686923045,0.414610887681911,2012-09-06
16,20120907,0.404858299595142,0.40338846308995596,2012-09-07
16,20120908,0.402527875055348,0.40355125100887795,2012-09-08
16,20120909,0.400560785099139,0.40016006402561,2012-09-09
16,20120910,0.407331975560081,0.409014683627142,2012-09-10
16,20120911,0.407331975560081,0.40635539843146795,2012-09-11
16,20120912,0.407331975560081,0.40849673202614395,2012-09-12
16,20120913,0.414696856597827,0.41306951960014904,2012-09-13
16,20120914,0.404203718674212,0.40453074433657,2012-09-14
16,20120915,0.402220255812083,0.401783920607497,2012-09-15
16,20120916,0.40171935885590293,0.40290088638195,2012-09-16
16,20120917,0.399217533634077,0.39842224789832303,2012-09-17
16,20120918,0.399217533634077,0.4,2012-09-18
16,20120919,0.399217533634077,0.399217533634077,2012-09-19
16,20120920,0.40683482506102503,0.408346604597983,2012-09-20
16,20120921,0.40225261464199497,0.40192926045016103,2012-09-21
16,20120922,0.403258327284458,0.403730469538536,2012-09-22
16,20120923,0.40569597143900393,0.40569597143900393,2012-09-23
16,20120924,0.40600893219650797,0.407016972607758,2012-09-24
16,20120925,0.405844155844156,0.405350628293474,2012-09-25
16,20120926,0.405844155844156,0.40683482506102503,2012-09-26
16,20120927,0.400368338871762,0.4,2012-09-27
16,20120928,0.39715636045911296,0.39858105145681394,2012-09-28
16,20120929,0.401622555122696,0.40080160320641295,2012-09-29
16,20120930,0.399648309487651,0.400320256204964,2012-09-30
16,20121001,0.396982929734021,0.396196513470681,2012-10-01
16,20121002,0.396982929734021,0.39824771007566706,2012-10-02
16,20121003,0.396982929734021,0.396055289318389,2012-10-03
16,20121004,0.396825396825397,0.39824771007566706,2012-10-04
16,20121005,0.391588675255512,0.391558009319081,2012-10-05
16,20121006,0.396557877622239,0.39808917197452204,2012-10-06
16,20121007,0.39513197407934203,0.394181875517364,2012-10-07
16,20121008,0.39261876717707106,0.393855848759354,2012-10-08
16,20121009,0.39261876717707106,0.3918495297805639,2012-10-09
16,20121010,0.39261876717707106,0.39261876717707106,2012-10-10
16,20121011,0.390945697642597,0.39033529802100003,2012-10-11
16,20121012,0.39100684261974605,0.391098595956041,2012-10-12
16,20121013,0.392680436660646,0.391558009319081,2012-10-13
16,20121014,0.394944707740916,0.396196513470681,2012-10-14
16,20121015,0.38987874770946207,0.388953714507974,2012-10-15
16,20121016,0.38987874770946207,0.390167772142021,2012-10-16
16,20121017,0.38987874770946207,0.388953714507974,2012-10-17
16,20121018,0.389468764605079,0.39048771916123204,2012-10-18
16,20121019,0.39010688928766496,0.389120199229542,2012-10-19
16,20121020,0.388078236572493,0.38880248833592496,2012-10-20
16,20121021,0.38714672861014293,0.38699690402476794,2012-10-21
16,20121022,0.38714672861014293,0.38744672607516495,2012-10-22
16,20121023,0.38714672861014293,0.386115294026796,2012-10-23
16,20121024,0.38714672861014293,0.38744672607516495,2012-10-24
16,20121025,0.38359737619394707,0.38240917782026795,2012-10-25
16,20121026,0.375671512829182,0.376803948905385,2012-10-26
16,20121027,0.375671512829182,0.375107843505008,2012-10-27
16,20121028,0.376364320662401,0.377230374589762,2012-10-28
16,20121029,0.372314680367847,0.371333085777943,2012-10-29
16,20121030,0.372314680367847,0.373552484124019,2012-10-30
16,20121031,0.372314680367847,0.37202380952381,2012-10-31
16,20121101,0.375107843505008,0.37623687873885403,2012-11-01
16,20121102,0.375107843505008,0.374251497005988,2012-11-02
16,20121103,0.359337381867836,0.359971202303816,2012-11-03
16,20121104,0.357423690042176,0.35739814152966404,2012-11-04
16,20121105,0.350360871697849,0.350508236943568,2012-11-05
16,20121106,0.350360871697849,0.349772647778944,2012-11-06
16,20121107,0.350360871697849,0.35064343069532594,2012-11-07
16,20121108,0.350360871697849,0.34940600978336794,2012-11-08
16,20121109,0.360737347137549,0.3616636528028929,2012-11-09
16,20121110,0.356138039103957,0.35599857600569607,2012-11-10
16,20121111,0.3540073633531579,0.35525240683505604,2012-11-11
16,20121112,0.36191234483008206,0.3616636528028929,2012-11-12
16,20121113,0.36191234483008206,0.36310820624546103,2012-11-13
16,20121114,0.36191234483008206,0.36180759072325297,2012-11-14
16,20121115,0.36248957842462004,0.362713093942691,2012-11-15
16,20121116,0.362082699688609,0.3614153023239,2012-11-16
16,20121117,0.362082699688609,0.36338529743086606,2012-11-17
16,20121118,0.362082699688609,0.3614153023239,2012-11-18
16,20121119,0.35273368606701894,0.352858151023289,2012-11-19
16,20121120,0.35273368606701894,0.35212507482657796,2012-11-20
16,20121121,0.35273368606701894,0.35335689045936397,2012-11-21
16,20121122,0.349772647778944,0.349283967865875,2012-11-22
16,20121123,0.34971148802238206,0.35015231625757204,2012-11-23
16,20121124,0.348845321984232,0.34782608695652195,2012-11-24
16,20121125,0.349821590988596,0.35015231625757204,2012-11-25
16,20121126,0.348687192719411,0.34855350296270504,2012-11-26
16,20121127,0.348687192719411,0.349662575614532,2012-11-27
16,20121128,0.348687192719411,0.348201539050803,2012-11-28
16,20121129,0.34858995363753603,0.348918353105373,2012-11-29
16,20121130,0.34989503149055295,0.348796651552145,2012-11-30
16,20121201,0.356620662601191,0.35766658321113104,2012-12-01
16,20121202,0.35640459049112605,0.355871886120996,2012-12-02
16,20121203,0.351111267160563,0.351629804142199,2012-12-03
16,20121204,0.351111267160563,0.3503854239663631,2012-12-04
16,20121205,0.351111267160563,0.351493848857645,2012-12-05
16,20121206,0.35409510994653204,0.35385704175513105,2012-12-06
16,20121207,0.356531660011409,0.356887937187723,2012-12-07
16,20121208,0.3544590954203879,0.35435861091424503,2012-12-08
16,20121209,0.35064343069532594,0.351741118536757,2012-12-09
16,20121210,0.35631569570639604,0.35525240683505604,2012-12-10
16,20121211,0.35631569570639604,0.356887937187723,2012-12-11
16,20121212,0.35631569570639604,0.35599857600569607,2012-12-12
16,20121213,0.35335689045936397,0.35412018839194,2012-12-13
16,20121214,0.354195445046577,0.35361929346865206,2012-12-14
16,20121215,0.35549235691432596,0.35575794229606206,2012-12-15
16,20121216,0.359945288316176,0.359066427289048,2012-12-16
16,20121217,0.3622532149972829,0.362989582198991,2012-12-17
16,20121218,0.3622532149972829,0.36180759072325297,2012-12-18
16,20121219,0.3622532149972829,0.36233196854958505,2012-12-19
16,20121220,0.36620646720621103,0.365497076023392,2012-12-20
16,20121221,0.372703216428758,0.373552484124019,2012-12-21
16,20121222,0.370397807244981,0.37037037037037,2012-12-22
16,20121223,0.37837224261228203,0.378945772859904,2012-12-23
16,20121224,0.38024259477546707,0.37878787878787895,2012-12-24
16,20121225,0.38024259477546707,0.38037276531000397,2012-12-25
16,20121226,0.35565672013372707,0.35448422545196706,2012-12-26
16,20121227,0.37881657701341,0.38009806530084794,2012-12-27
16,20121228,0.380937869033561,0.37952104444191403,2012-12-28
16,20121229,0.38128646051778703,0.38182512409316494,2012-12-29
16,20121230,0.37963630841653706,0.37908942719587496,2012-12-30
16,20121231,0.37914691943128004,0.38037276531000397,2012-12-31
16,20130101,0.37914691943128004,0.378515462356637,2013-01-01
16,20130102,0.37914691943128004,0.37979491074819605,2013-01-02
16,20130103,0.395726157499011,0.394648565452465,2013-01-03
16,20130104,0.382262996941896,0.38240917782026795,2013-01-04
16,20130105,0.378314985056558,0.377800445804526,2013-01-05
16,20130106,0.380763812207288,0.38082181347347605,2013-01-06
16,20130107,0.38287770885978994,0.38211692777990103,2013-01-07
16,20130108,0.38287770885978994,0.38299502106472605,2013-01-08
16,20130109,0.38287770885978994,0.38284839203675297,2013-01-09
16,20130110,0.38731166970060793,0.388048117966628,2013-01-10
16,20130111,0.392033871726517,0.390777647518562,2013-01-11
16,20130112,0.38816862044872297,0.388953714507974,2013-01-12
16,20130113,0.3853267570900121,0.383877159309021,2013-01-13
16,20130114,0.38181054560727,0.38182512409316494,2013-01-14
16,20130115,0.38181054560727,0.38167938931297707,2013-01-15
16,20130116,0.38181054560727,0.38270187523918897,2013-01-16
16,20130117,0.387852460923865,0.3863987635239571,2013-01-17
16,20130118,0.396825396825397,0.39745627980922105,2013-01-18
16,20130119,0.39932912706652796,0.399217533634077,2013-01-19
16,20130120,0.39294274824158104,0.39432176656151396,2013-01-20
16,20130121,0.39931318132811605,0.39842224789832303,2013-01-21
16,20130122,0.39931318132811605,0.400320256204964,2013-01-22
16,20130123,0.39931318132811605,0.39808917197452204,2013-01-23
16,20130124,0.4059759662228,0.40635539843146795,2013-01-24
16,20130125,0.41414727076948604,0.413564929693962,2013-01-25
16,20130126,0.41067761806981506,0.411353352529823,2013-01-26
16,20130127,0.40510431436094796,0.40355125100887795,2013-01-27
16,20130128,0.40304703558905297,0.40355125100887795,2013-01-28
16,20130129,0.40304703558905297,0.402430681315143,2013-01-29
16,20130130,0.40304703558905297,0.404203718674212,2013-01-30
16,20130131,0.40507149511888796,0.403730469538536,2013-01-31
16,20130201,0.41042478965729495,0.41170900407591904,2013-02-01
16,20130202,0.417449384262158,0.416840350145894,2013-02-02
16,20130203,0.41284782429196604,0.41407867494824,2013-02-03
16,20130204,0.414696856597827,0.414250207125104,2013-02-04
16,20130205,0.414696856597827,0.415454923140839,2013-02-05
16,20130206,0.414696856597827,0.41392441740138297,2013-02-06
16,20130207,0.414696856597827,0.41562759767248497,2013-02-07
16,20130208,0.414696856597827,0.41392441740138297,2013-02-08
16,20130209,0.414696856597827,0.41581770551790104,2013-02-09
16,20130210,0.416319733555371,0.416146483562214,2013-02-10
16,20130211,0.41559305128418295,0.416319733555371,2013-02-11
16,20130212,0.41559305128418295,0.41529963868931397,2013-02-12
16,20130213,0.41559305128418295,0.416840350145894,2013-02-13
16,20130214,0.41559305128418295,0.41529963868931397,2013-02-14
16,20130215,0.41897100720630104,0.42071605873196205,2013-02-15
16,20130216,0.41767605045526707,0.416146483562214,2013-02-16
16,20130217,0.42068066131,0.42122999157540003,2013-02-17
16,20130218,0.419181757209926,0.417536534446764,2013-02-18
16,20130219,0.419181757209926,0.42071605873196205,2013-02-19
16,20130220,0.419181757209926,0.418778005779136,2013-02-20
16,20130221,0.410711352061771,0.41084634346754295,2013-02-21
16,20130222,0.412286126571841,0.41084634346754295,2013-02-22
16,20130223,0.40338846308995596,0.404694455685957,2013-02-23
16,20130224,0.404203718674212,0.403225806451613,2013-02-24
16,20130225,0.39563222028802,0.395726157499011,2013-02-25
16,20130226,0.39563222028802,0.394181875517364,2013-02-26
16,20130227,0.39563222028802,0.39652642848645897,2013-02-27
16,20130228,0.40144520272982703,0.401284109149278,2013-02-28
16,20130301,0.4049074786411311,0.40551500405515,2013-03-01
16,20130302,0.403079527590794,0.402738622633911,2013-03-02
16,20130303,0.40796344647519606,0.40916530278232394,2013-03-03
16,20130304,0.40363269424823406,0.40355125100887795,2013-03-04
16,20130305,0.40363269424823406,0.40503868119405395,2013-03-05
16,20130306,0.40363269424823406,0.402090872537193,2013-03-06
16,20130307,0.40586062746053003,0.40716612377850203,2013-03-07
16,20130308,0.407464754298753,0.40600893219650797,2013-03-08
16,20130309,0.40466170281644503,0.40600893219650797,2013-03-09
16,20130310,0.402884654123524,0.402738622633911,2013-03-10
16,20130311,0.402090872537193,0.402090872537193,2013-03-11
16,20130312,0.402090872537193,0.402090872537193,2013-03-12
16,20130313,0.402090872537193,0.403225806451613,2013-03-13
16,20130314,0.400032002560205,0.39858105145681394,2013-03-14
16,20130315,0.396919901563864,0.39745627980922105,2013-03-15
16,20130316,0.396919901563864,0.39635354736424894,2013-03-16
16,20130317,0.39774083207382105,0.39842224789832303,2013-03-17
16,20130318,0.3995525011986571,0.398883127243718,2013-03-18
16,20130319,0.3995525011986571,0.4009623095429029,2013-03-19
16,20130320,0.3995525011986571,0.39808917197452204,2013-03-20
16,20130321,0.3974878766197629,0.39824771007566706,2013-03-21
16,20130322,0.397851601352695,0.39715636045911296,2013-03-22
16,20130323,0.39827943285008793,0.39842224789832303,2013-03-23
16,20130324,0.395069532237674,0.39432176656151396,2013-03-24
16,20130325,0.395069532237674,0.39652642848645897,2013-03-25
16,20130326,0.395069532237674,0.39402655738996795,2013-03-26
16,20130327,0.395069532237674,0.39635354736424894,2013-03-27
16,20130328,0.393437463115238,0.39294274824158104,2013-03-28
16,20130329,0.39234149403640894,0.393406506943625,2013-03-29
16,20130330,0.39191095783038105,0.391098595956041,2013-03-30
16,20130331,0.399792108103786,0.400641025641026,2013-03-31
16,20130401,0.395303790963355,0.395272540416617,2013-04-01
16,20130402,0.395303790963355,0.395272540416617,2013-04-02
16,20130403,0.395303790963355,0.393700787401575,2013-04-03
16,20130404,0.3975510853144629,0.39778829706830005,2013-04-04
16,20130405,0.39710904614407105,0.395569620253165,2013-04-05
16,20130406,0.397219463753724,0.39842224789832303,2013-04-06
16,20130407,0.39815257206561605,0.397614314115308,2013-04-07
16,20130408,0.39794659556687495,0.398883127243718,2013-04-08
16,20130409,0.39794659556687495,0.396982929734021,2013-04-09
16,20130410,0.39794659556687495,0.39936102236421706,2013-04-10
16,20130411,0.39805747950003995,0.39794659556687495,2013-04-11
16,20130412,0.40410571405479706,0.404694455685957,2013-04-12
16,20130413,0.40230116265036003,0.402090872537193,2013-04-13
16,20130414,0.408563490766465,0.40916530278232394,2013-04-14
16,20130415,0.40711639457721005,0.40551500405515,2013-04-15
16,20130416,0.40711639457721005,0.40768070447225707,2013-04-16
16,20130417,0.40711639457721005,0.407016972607758,2013-04-17
16,20130418,0.41116730397598794,0.41187857819514795,2013-04-18
16,20130419,0.413992962119644,0.41392441740138297,2013-04-19
16,20130420,0.41317192083626003,0.41476565740356697,2013-04-20
16,20130421,0.407331975560081,0.40716612377850203,2013-04-21
16,20130422,0.40594300560201296,0.40666937779585205,2013-04-22
16,20130423,0.40594300560201296,0.40503868119405395,2013-04-23
16,20130424,0.40594300560201296,0.407331975560081,2013-04-24
16,20130425,0.409366300966104,0.409014683627142,2013-04-25
16,20130426,0.41010498687664004,0.41067761806981506,2013-04-26
16,20130427,0.41284782429196604,0.41120111846704205,2013-04-27
16,20130428,0.41029007508308396,0.41152263374485604,2013-04-28
16,20130429,0.41049218012396904,0.409014683627142,2013-04-29
16,20130430,0.41049218012396904,0.41084634346754295,2013-04-30
16,20130501,0.41049218012396904,0.409014683627142,2013-05-01
16,20130502,0.41017227235438897,0.411353352529823,2013-05-02
16,20130503,0.410964533760736,0.409684952271703,2013-05-03
16,20130504,0.41025641025640996,0.411353352529823,2013-05-04
16,20130505,0.410778836674335,0.41035742131396397,2013-05-05
16,20130506,0.41138719763041,0.41152263374485604,2013-05-06
16,20130507,0.41138719763041,0.4105258836569651,2013-05-07
16,20130508,0.41138719763041,0.41306951960014904,2013-05-08
16,20130509,0.40751456864582897,0.407331975560081,2013-05-09
16,20130510,0.425912517568891,0.427167876975651,2013-05-10
16,20130511,0.43031111493609897,0.42863266180883003,2013-05-11
16,20130512,0.41414727076948604,0.41562759767248497,2013-05-12
16,20130513,0.41414727076948604,0.41306951960014904,2013-05-13
16,20130514,0.41414727076948604,0.41562759767248497,2013-05-14
16,20130515,0.41414727076948604,0.412881915772089,2013-05-15
16,20130516,0.434235094880368,0.434404865334492,2013-05-16
16,20130517,0.43478260869565205,0.434801513109266,2013-05-17
16,20130518,0.4317975732976379,0.4323389537397321,2013-05-18
16,20130519,0.434404865334492,0.43329433684301705,2013-05-19
16,20130520,0.417449384262158,0.418778005779136,2013-05-20
16,20130521,0.417449384262158,0.41720555717802205,2013-05-21
16,20130522,0.417449384262158,0.419111483654652,2013-05-22
16,20130523,0.43610989969472297,0.43535045711798,2013-05-23
16,20130524,0.43859649122807004,0.440528634361234,2013-05-24
16,20130525,0.440936549230566,0.440936549230566,2013-05-25
16,20130526,0.438039335932367,0.4384042086804029,2013-05-26
16,20130527,0.420662964832576,0.419111483654652,2013-05-27
16,20130528,0.420662964832576,0.421762969211303,2013-05-28
16,20130529,0.420662964832576,0.41981528127623796,2013-05-29
16,20130530,0.430663221360896,0.432544660236169,2013-05-30
16,20130531,0.430848772081,0.429922613929493,2013-05-31
16,20130601,0.43031111493609897,0.43122035360069,2013-06-01
16,20130602,0.41454213820834895,0.41375315486780606,2013-06-02
16,20130603,0.414336026517506,0.41512723649798705,2013-06-03
16,20130604,0.414336026517506,0.41392441740138297,2013-06-04
16,20130605,0.414336026517506,0.414610887681911,2013-06-05
16,20130606,0.426639361747515,0.425912517568891,2013-06-06
16,20130607,0.42354934349851797,0.425188145754496,2013-06-07
16,20130608,0.425188145754496,0.424808836023789,2013-06-08
16,20130609,0.42283298097251604,0.423190859077444,2013-06-09
16,20130610,0.40774719673802207,0.40768070447225707,2013-06-10
16,20130611,0.40774719673802207,0.408346604597983,2013-06-11
16,20130612,0.40774719673802207,0.40617384240454907,2013-06-12
16,20130613,0.42283298097251604,0.4246284501061571,2013-06-13
16,20130614,0.42337002540220203,0.422119037568594,2013-06-14
16,20130615,0.423190859077444,0.424989375265618,2013-06-15
16,20130616,0.416840350145894,0.416510475238452,2013-06-16
16,20130617,0.402268796009494,0.40290088638195,2013-06-17
16,20130618,0.402268796009494,0.402090872537193,2013-06-18
16,20130619,0.402268796009494,0.403079527590794,2013-06-19
16,20130620,0.41324021653787396,0.412881915772089,2013-06-20
16,20130621,0.41067761806981506,0.41084634346754295,2013-06-21
16,20130622,0.410004100041,0.408346604597983,2013-06-22
16,20130623,0.40453074433657,0.404694455685957,2013-06-23
16,20130624,0.390502967822555,0.389559797428905,2013-06-24
16,20130625,0.390502967822555,0.390625,2013-06-25
16,20130626,0.390502967822555,0.390015600624025,2013-06-26
16,20130627,0.396825396825397,0.39745627980922105,2013-06-27
16,20130628,0.398724082934609,0.39858105145681394,2013-06-28
16,20130629,0.39936102236421706,0.40016006402561,2013-06-29
16,20130630,0.38563881068990796,0.38551987354948103,2013-06-30
16,20130701,0.391711387050022,0.39278840488628797,2013-07-01
16,20130702,0.391711387050022,0.39033529802100003,2013-07-02
16,20130703,0.391711387050022,0.39294274824158104,2013-07-03
16,20130704,0.391711387050022,0.391098595956041,2013-07-04
16,20130705,0.389574973703689,0.38972680151214,2013-07-05
16,20130706,0.389468764605079,0.38834951456310707,2013-07-06
16,20130707,0.38340618050763003,0.384615384615385,2013-07-07
16,20130708,0.382043935052531,0.38067684342761404,2013-07-08
16,20130709,0.382043935052531,0.38211692777990103,2013-07-09
16,20130710,0.382043935052531,0.381985560945796,2013-07-10
16,20130711,0.396055289318389,0.396196513470681,2013-07-11
16,20130712,0.395569620253165,0.394181875517364,2013-07-12
16,20130713,0.397614314115308,0.398724082934609,2013-07-13
16,20130714,0.39794659556687495,0.39715636045911296,2013-07-14
16,20130715,0.396982929734021,0.39794659556687495,2013-07-15
16,20130716,0.396982929734021,0.39668372406680197,2013-07-16
16,20130717,0.396982929734021,0.39715636045911296,2013-07-17
16,20130718,0.39432176656151396,0.394181875517364,2013-07-18
16,20130719,0.38358266206367503,0.38402457757296504,2013-07-19
16,20130720,0.38358266206367503,0.38284839203675297,2013-07-20
16,20130721,0.375671512829182,0.37693177534866207,2013-07-21
16,20130722,0.379218809252939,0.37837224261228203,2013-07-22
16,20130723,0.379218809252939,0.379665135350621,2013-07-23
16,20130724,0.379218809252939,0.377800445804526,2013-07-24
16,20130725,0.37936267071320207,0.38009806530084794,2013-07-25
16,20130726,0.36737692872887606,0.36737692872887606,2013-07-26
16,20130727,0.359582883854728,0.359854618734031,2013-07-27
16,20130728,0.369276218611521,0.367917586460633,2013-07-28
16,20130729,0.35810205908684,0.3584229390681,2013-07-29
16,20130730,0.35810205908684,0.357525920629246,2013-07-30
16,20130731,0.35810205908684,0.359337381867836,2013-07-31
16,20130801,0.377073906485671,0.376364320662401,2013-08-01
16,20130802,0.368337691996022,0.36888118337083603,2013-08-02
16,20130803,0.36942628098562896,0.368595650571323,2013-08-03
16,20130804,0.360373346787272,0.3616636528028929,2013-08-04
16,20130805,0.353232073472271,0.35212507482657796,2013-08-05
16,20130806,0.353232073472271,0.35361929346865206,2013-08-06
16,20130807,0.353232073472271,0.35273368606701894,2013-08-07
16,20130808,0.36010082823190503,0.36101083032491,2013-08-08
16,20130809,0.35448422545196706,0.35435861091424503,2013-08-09
16,20130810,0.35026269702276697,0.35064343069532594,2013-08-10
16,20130811,0.35412018839194,0.353232073472271,2013-08-11
16,20130812,0.35385704175513105,0.35462250434412607,2013-08-12
16,20130813,0.35385704175513105,0.352982703847512,2013-08-13
16,20130814,0.35385704175513105,0.35448422545196706,2013-08-14
16,20130815,0.34506556245686704,0.34458993797381104,2013-08-15
16,20130816,0.345423143350605,0.34627237785241904,2013-08-16
16,20130817,0.349662575614532,0.348687192719411,2013-08-17
16,20130818,0.350017500875044,0.35015231625757204,2013-08-18
16,20130819,0.33877633986042405,0.33840947546531297,2013-08-19
16,20130820,0.33877633986042405,0.33921302578019,2013-08-20
16,20130821,0.33877633986042405,0.338753387533875,2013-08-21
16,20130822,0.34940600978336794,0.35015231625757204,2013-08-22
16,20130823,0.35026269702276697,0.34952813701503,2013-08-23
16,20130824,0.350877192982456,0.351000351000351,2013-08-24
16,20130825,0.357909806728704,0.35677334189589394,2013-08-25
16,20130826,0.347065560684413,0.34759637109388597,2013-08-26
16,20130827,0.347065560684413,0.346632465596728,2013-08-27
16,20130828,0.347065560684413,0.34782608695652195,2013-08-28
16,20130829,0.35026269702276697,0.34989503149055295,2013-08-29
16,20130830,0.34782608695652195,0.348310693138279,2013-08-30
16,20130831,0.3451965894576961,0.34494653328734004,2013-08-31
16,20130901,0.35075412136092604,0.351629804142199,2013-09-01
16,20130902,0.34066907406145697,0.34049507984609606,2013-09-02
16,20130903,0.34066907406145697,0.341425108402472,2013-09-03
16,20130904,0.34066907406145697,0.34036759700476504,2013-09-04
16,20130905,0.339420270178535,0.34003196300452193,2013-09-05
16,20130906,0.34258307639602603,0.34164673727365896,2013-09-06
16,20130907,0.33967391304347805,0.34036759700476504,2013-09-07
16,20130908,0.333889816360601,0.33355570380253496,2013-09-08
16,20130909,0.333889816360601,0.33478406427853996,2013-09-09
16,20130910,0.333889816360601,0.333778371161549,2013-09-10
16,20130911,0.333889816360601,0.334124093688396,2013-09-11
16,20130912,0.306184935701164,0.30543677458766,2013-09-12
16,20130913,0.298151460942159,0.29824038174768897,2013-09-13
16,20130914,0.28735632183908,0.28669724770642196,2013-09-14
16,20130915,0.319499025527972,0.31980555822060197,2013-09-15
16,20130916,0.313952028130102,0.313489451079971,2013-09-16
16,20130917,0.313952028130102,0.314070351758794,2013-09-17
16,20130918,0.313952028130102,0.313087038196619,2013-09-18
16,20130919,0.32401257168778097,0.32478077297824,2013-09-19
16,20130920,0.321027287319422,0.32051282051282104,2013-09-20
16,20130921,0.33112582781457,0.331564986737401,2013-09-21
16,20130922,0.34071550255536603,0.33967391304347805,2013-09-22
16,20130923,0.330589440973255,0.331235508446506,2013-09-23
16,20130924,0.330589440973255,0.329815303430079,2013-09-24
16,20130925,0.330589440973255,0.330589440973255,2013-09-25
16,20130926,0.316455696202532,0.315955766192733,2013-09-26
16,20130927,0.315955766192733,0.316055625790139,2013-09-27
16,20130928,0.3125,0.312402374258044,2013-09-28
16,20130929,0.31152647975077896,0.31210986267165997,2013-09-29
16,20130930,0.32051282051282104,0.319693094629156,2013-09-30
16,20131001,0.32051282051282104,0.32144005143040805,2013-10-01
16,20131002,0.32051282051282104,0.31980555822060197,2013-10-02
16,20131003,0.322476620445018,0.32258064516129,2013-10-03
16,20131004,0.32258064516129,0.32196786760681295,2013-10-04
16,20131005,0.323834196891192,0.324675324675325,2013-10-05
16,20131006,0.31836994587710904,0.318278748527961,2013-10-06
16,20131007,0.31057829678862,0.310665134052005,2013-10-07
16,20131008,0.31057829678862,0.31046258925799397,2013-10-08
16,20131009,0.31057829678862,0.311332503113325,2013-10-09
16,20131010,0.323216652121917,0.32258064516129,2013-10-10
16,20131011,0.31897926634768703,0.319907866534438,2013-10-11
16,20131012,0.32051282051282104,0.319693094629156,2013-10-12
16,20131013,0.32552083333333304,0.325626831650928,2013-10-13
16,20131014,0.317107975265578,0.316967257282323,2013-10-14
16,20131015,0.317107975265578,0.317158261972724,2013-10-15
16,20131016,0.317107975265578,0.31685678073510803,2013-10-16
16,20131017,0.323718882522417,0.324359390204346,2013-10-17
16,20131018,0.321646831778707,0.320924261874198,2013-10-18
16,20131019,0.321027287319422,0.32155374770893,2013-10-19
16,20131020,0.316957210776545,0.31666613888976897,2013-10-20
